price,longCountPercent,shortCountPercent
1055.000,0.0000,0.0109
1134.400,0.0000,0.0109
1135.900,0.0000,0.0109
1137.400,0.0000,0.0109
1149.500,0.0000,0.0109
1151.000,0.0000,0.0109
1380.000,0.0000,0.0109
1394.100,0.0000,0.0109
1400.000,0.0109,0.0109
1439.950,0.0109,0.0000
1489.000,0.0000,0.0109
1500.000,0.0000,0.0109
1561.350,0.0109,0.0000
1594.250,0.0000,0.0109
2000.000,0.0000,0.0872
2303.000,0.0109,0.0000
2500.000,0.0000,0.0218
2990.000,0.0000,0.0109
3000.000,0.0000,0.0436
3036.000,0.0000,0.0109
3600.000,0.0000,0.0109
5000.000,0.0109,0.0218
5312.350,0.0000,0.0109
6139.600,0.0000,0.0109
7814.000,0.0000,0.0109
8718.750,0.0000,0.0109
9000.000,0.0000,0.0109
9999.950,0.0000,0.0109
10000.000,0.0000,0.0654
13536.000,0.0109,0.0000
13972.000,0.0000,0.0109
14143.000,0.0109,0.0000
15227.000,0.0000,0.0109
20000.000,0.0000,0.0654
40000.000,0.0109,0.0000
42000.000,0.0000,0.0109
50000.000,0.0000,0.0327
52598.000,0.0000,0.0109
100000.000,0.0000,0.0218
112317.500,0.0109,0.0000
133351.000,0.0109,0.0000
136780.000,0.0000,0.0109
138900.000,0.0000,0.0109
139000.000,0.0000,0.0109
140000.000,0.0545,0.0000
143935.000,0.0000,0.0109
143972.000,0.0000,0.0218
149500.000,0.0000,0.0109
172654.000,0.0000,0.0109
355600.000,0.0000,0.0109
514586.000,0.0000,0.0109
999999.000,0.0109,0.0000
1000000.000,0.0000,0.0109
1111111.000,0.0000,0.0218
1500000.000,0.0000,0.0109
2000000.000,0.0000,0.0109
8300000.000,0.0000,0.0109
12365444.000,0.0000,0.0109
